turn,heading,epfd,hour,imo,to_bow,course,to_stern,status,callsign,month,to_port,to_starboard,lat,spare_1,destination,maneuver,msg_type,raim,dte,second,ais_version,speed,ship_type,draught,day,accuracy,radio,minute,mmsi,year,repeat,lon,shipname
0.0,88,,,,,360.0,,0,,,,,41.327687,b'\x00',,0,1,True,,48,,0.0,,,,True,49242,,225987163,,0,2.158503,
0.0,193,,,,,227.0,,0,,,,,41.3384,b'\x00',,0,1,False,,28,,0.0,,,,False,100159,,229353000,,0,2.165572,
TurnRate.NO_TI_DEFAULT,511,,,,,262.7,,0,,,,,41.338727,b'\x00',,0,1,False,,49,,0.1,,,,False,25600,,224569880,,0,2.166302,
TurnRate.NO_TI_RIGHT,109,,,,,202.9,,0,,,,,41.337742,b'\x00',,0,1,False,,50,,0.2,,,,True,34644,,224569790,,0,2.165848,
2.0,8,,,,,284.6,,0,,,,,41.371283,b'\x00',,0,1,False,,49,,0.0,,,,False,82037,,224588000,,0,2.17715,
,,15,18,,,,,,,2,,,41.340812,b'\x00\x00',,,4,True,,49,,,,,11,False,2250,0,2240002,2024,0,2.164635,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,49,,,,,11,False,49287,0,2240991,2024,0,2.141278,
7.0,281,,,,,281.5,,0,,,,,41.268427,b'\x00',,0,1,False,,48,,10.9,,,,True,49279,,613013405,,0,2.228567,
,,15,18,,,,,,,2,,,41.417337,b'\x80\x00',,,4,True,,50,,,,,11,False,2250,0,2241128,2024,0,2.114188,
,,3,24,9777668,13,,45,,ZGHJ8,0,5,5,,b'\x00',BARCELONA,,5,,False,,2,,37,3.5,0,,,60,319134300,,0,,VOLPINI 2
TurnRate.NO_TI_DEFAULT,511,,,,,354.4,,7,,,,,41.372962,b'\x00',,0,1,True,,51,,0.0,,,,True,2264,,224368920,,0,2.184933,
TurnRate.NO_TI_DEFAULT,511,,,,,53.0,,15,,,,,41.346307,b'\x00',,0,1,False,,50,,0.0,,,,True,67463,,225394000,,0,2.152168,
TurnRate.NO_TI_DEFAULT,511,,,,,246.2,,0,,,,,41.378753,b'\x00',,0,1,True,,52,,0.0,,,,False,82034,,224001990,,0,2.182598,
0.0,27,,,,,360.0,,0,,,,,41.335597,b'\x00',,0,1,True,,51,,0.0,,,,True,25600,,224101930,,0,2.144977,
12.0,281,,,,,282.1,,0,,,,,41.268448,b'\x00',,0,3,False,,50,,10.9,,,,True,0,,613013405,,0,2.228438,
0.0,260,,,,,260.3,,0,,,,,41.2741,b'\x00',,0,1,False,,51,,8.9,,,,True,2292,,636011280,,0,2.33116,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.34057,b'\x00',,0,1,True,,52,,0.0,,,,True,34732,,224304570,,0,2.165323,
,,1,3,9185047,45,,130,,ELYB2,2,7,22,,b'\x00',ESBCN,,5,,False,,0,,70,6.7,11,,,0,636011280,,0,,UNITED SPIRIT
TurnRate.NO_TI_DEFAULT,511,,,,,0.0,,7,,,,,41.373732,b'\x00',,0,1,True,,53,,0.0,,,,True,34766,,224066460,,0,2.184983,
0.0,55,,,,,240.7,,0,,,,,41.347985,b'\x00',,0,1,False,,54,,0.1,,,,False,34789,,224327160,,0,2.162742,
0.0,6,,,,,11.5,,7,,,,,41.374823,b'\x00',,0,1,False,,54,,0.0,,,,False,25600,,224220140,,0,2.18524,
0.0,275,,,,,296.5,,0,,,,,41.300605,b'\x00',,0,1,False,,54,,2.3,,,,False,34816,,636020334,,0,2.466533,
0.0,5,,,,,253.5,,0,,,,,41.34083,b'\x00',,0,1,False,,53,,0.0,,,,False,25600,,224220360,,0,2.150247,
-2.0,280,,,,,282.8,,0,,,,,41.268472,b'\x00',,0,3,False,,52,,10.8,,,,True,7904,,613013405,,0,2.228315,
0.0,26,,,,,310.7,,0,,,,,41.364018,b'\x00',,0,1,False,,53,,0.0,,,,False,49264,,224115180,,0,2.179693,
14.0,281,,,,,282.5,,0,,,,,41.26849,b'\x00',,0,3,False,,54,,10.9,,,,True,0,,613013405,,0,2.228187,
0.0,216,,,,,134.5,,0,,,,,41.311075,b'\x00',,0,1,False,,57,,0.1,,,,True,2287,,636020899,,0,2.15094,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340397,b'\x00',,0,1,True,,57,,0.0,,,,True,49248,,224551570,,0,2.165248,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,3,True,,57,,0.0,,,,True,819,,225987164,,0,2.158153,
7.0,281,,,,,281.8,,0,,,,,41.268498,b'\x00',,0,3,False,,55,,10.8,,,,True,3888,,613013405,,0,2.22812,
0.0,110,,,,,355.2,,0,,,,,41.340312,b'\x00',,0,1,False,,58,,0.0,,,,True,49249,,225994881,,0,2.165447,
TurnRate.NO_TI_LEFT,310,,,,,270.9,,5,,,,,41.336728,b'\x00',,0,3,False,,55,,0.2,,,,True,85706,,224746000,,0,2.165662,
0.0,23,,,,,127.8,,5,,,,,41.333593,b'\x00',,0,3,False,,58,,0.0,,,,False,84938,,215498000,,0,2.150655,
0.0,6,,,,,185.9,,9,,,,,41.369835,b'\x00',,0,1,False,,60,,0.0,,,,True,49249,,224904000,,0,2.18577,
,,15,18,0,9,,9,,EA5146,4,3,3,,b'\x00',BARCELONA,,5,,False,,2,,54,0.0,4,,,0,225987164,,0,,JAK DOS
,,1,16,9234410,81,,9,,YLOU,2,7,5,,b'\x00',ES BSN,,5,,False,,2,,70,3.2,10,,,0,275488000,,0,,MOONRAY
-1.0,256,,,,,255.5,,0,,,,,41.3067,b'\x00',,0,1,False,,56,,12.1,,,,True,67759,,566725000,,0,2.366617,
-2.0,8,,,,,284.6,,0,,,,,41.371282,b'\x00',,0,1,False,,59,,0.0,,,,False,35002,,224588000,,0,2.177152,
0.0,89,,,,,360.0,,0,,,,,41.327687,b'\x00',,0,1,True,,59,,0.0,,,,True,35008,,225987163,,0,2.158503,
TurnRate.NO_TI_RIGHT,111,,,,,202.9,,0,,,,,41.337737,b'\x00',,0,1,False,,0,,0.2,,,,True,35010,,224569790,,0,2.165838,
-27.0,280,,,,,281.7,,0,,,,,41.268517,b'\x00',,0,3,False,,57,,10.8,,,,True,0,,613013405,,0,2.227988,
0.0,206,,,,,139.3,,5,,,,,41.364583,b'\x00',,0,3,False,,59,,0.0,,,,True,84682,,377901289,,0,2.1878,
,,15,18,,,,,,,2,,,41.340812,b'\x00\x00',,,4,True,,59,,,,,11,False,114789,0,2240002,2024,0,2.164635,
TurnRate.NO_TI_DEFAULT,511,,,,,170.0,,0,,,,,41.338728,b'\x00',,0,1,False,,0,,0.1,,,,False,32785,,224569880,,0,2.166318,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,59,,,,,11,False,98324,0,2240991,2024,0,2.141278,
TurnRate.NO_TI_DEFAULT,511,,,,,72.2,,15,,,,,41.346303,b'\x00',,0,1,False,,59,,0.0,,,,True,25604,,225394000,,0,2.152165,
TurnRate.NO_TI_DEFAULT,511,,,,,241.7,,0,,,,,41.378752,b'\x00',,0,1,True,,1,,0.0,,,,False,98334,,224001990,,0,2.182598,
,,15,18,,,,,,,2,,,41.417338,b'\x80\x00',,,4,True,,0,,,,,11,False,98339,1,2241128,2024,0,2.11419,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.34057,b'\x00',,0,1,True,,0,,0.1,,,,True,2323,,224304570,,0,2.165325,
-1.0,280,,,,,282.0,,0,,,,,41.268537,b'\x00',,0,3,False,,59,,10.9,,,,True,0,,613013405,,0,2.227853,
0.0,260,,,,,260.3,,0,,,,,41.27403,b'\x00',,0,1,False,,1,,9.0,,,,True,65620,,636011280,,0,2.330617,
TurnRate.NO_TI_DEFAULT,511,,,,,5.7,,7,,,,,41.372962,b'\x00',,0,1,True,,2,,0.0,,,,True,65631,,224368920,,0,2.184932,
0.0,148,,,,,350.6,,5,,,,,41.412953,b'\x00',,0,3,True,,0,,0.1,,,,True,0,,538071663,,0,2.229498,
0.0,55,,,,,240.7,,0,,,,,41.347997,b'\x00',,0,1,False,,3,,0.1,,,,False,32871,,224327160,,0,2.162753,
TurnRate.NO_TI_DEFAULT,511,,,,,91.2,,7,,,,,41.373725,b'\x00',,0,1,True,,2,,0.0,,,,True,25604,,224066460,,0,2.184988,
0.0,225,,,,,315.0,,15,,,,,41.342953,b'\x00',,0,3,False,,1,,0.1,,,,True,30659,,225989401,,0,2.158565,
0.0,37,,,,,40.1,,0,,,,,41.079157,b'\x00',,0,1,True,,2,,13.2,,,,True,114773,,636019446,,0,1.974378,
0.0,27,,,,,360.0,,0,,,,,41.335595,b'\x00',,0,1,True,,3,,0.0,,,,True,32894,,224101930,,0,2.144973,
0.0,275,,,,,295.4,,0,,,,,41.30064,b'\x00',,0,1,False,,3,,2.2,,,,False,82060,,636020334,,0,2.466433,
-1.0,344,,,,,312.0,,5,,,,,41.37945,b'\x00',,0,3,False,,2,,0.1,,,,True,216042,,235099749,,0,2.184183,
0.0,5,,,,,12.7,,7,,,,,41.37482,b'\x00',,0,1,False,,4,,0.0,,,,False,98482,,224220140,,0,2.185252,
0.0,192,,,,,101.5,,0,,,,,41.263423,b'\x00',,0,1,False,,5,,1.2,,,,False,25604,,357096000,,0,2.506208,
0.0,118,,,,,195.8,,5,,,,,41.364982,b'\x00',,0,3,False,,3,,0.2,,,,False,0,,538070468,,0,2.1868,
0.0,5,,,,,253.5,,0,,,,,41.340833,b'\x00',,0,1,False,,4,,0.0,,,,False,82013,,224220360,,0,2.150248,
-17.0,280,,,,,282.2,,0,,,,,41.268603,b'\x00',,0,3,False,,5,,10.8,,,,True,7024,,613013405,,0,2.227473,
0.0,26,,,,,310.7,,0,,,,,41.364017,b'\x00',,0,3,False,,5,,0.0,,,,False,23971,,224115180,,0,2.179698,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,7,,0.0,,,,True,65813,,224551570,,0,2.165248,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,1,True,,7,,0.1,,,,True,25604,,225987164,,0,2.158155,
-1.0,280,,,,,281.4,,0,,,,,41.268612,b'\x00',,0,3,False,,6,,10.8,,,,True,3264,,613013405,,0,2.227408,
0.0,216,,,,,134.5,,0,,,,,41.311078,b'\x00',,0,1,False,,8,,0.1,,,,True,82044,,636020899,,0,2.150948,
6.0,110,,,,,338.3,,0,,,,,41.340315,b'\x00',,0,1,False,,8,,0.0,,,,True,82017,,225994881,,0,2.165443,
0.0,6,,,,,185.9,,9,,,,,41.369835,b'\x00',,0,1,False,,60,,0.0,,,,True,65852,,224904000,,0,2.185772,
,,1,17,71127,18,,14,,EAZG,7,5,2,,b'\x00',EIVISSA,,5,,False,,0,,69,4.5,16,,,0,224001990,,0,,SOUTHERN CROSS
0.0,216,,,,,320.5,,5,,,,,41.305472,b'\x00',,0,3,False,,7,,0.0,,,,False,83834,,636023266,,0,2.145733,
0.0,6,,,,,103.8,,15,,,,,41.345815,b'\x00',,0,1,False,,6,,0.0,,,,True,65870,,224026000,,0,2.151987,
TurnRate.NO_TI_DEFAULT,511,,,,,135.1,,0,,,,,41.33872,b'\x00',,0,1,False,,9,,0.1,,,,False,49279,,224569880,,0,2.166323,
0.0,89,,,,,360.0,,0,,,,,41.327687,b'\x00',,0,1,True,,8,,0.0,,,,True,2272,,225987163,,0,2.158503,
,,1,19,9391177,67,,10,,EBXL,3,10,8,,b'\x00',ES BCN,,5,,False,,1,,80,4.2,22,,,0,224327160,,0,,GREENOIL
-2.0,255,,,,,255.0,,0,,,,,41.306567,b'\x00',,0,1,False,,6,,12.1,,,,True,2247,,566725000,,0,2.3659,
,,1,12,9398955,77,,8,,ECLF,9,4,12,,b'\x00',BARCELONA,,5,,False,,0,,82,4.8,28,,,0,224220360,,0,,SPABUNKER CINCUENTA
0.0,195,,,,,227.0,,0,,,,,41.33841,b'\x00',,0,1,False,,48,,0.0,,,,False,82036,,229353000,,0,2.165567,
-1.0,8,,,,,284.6,,0,,,,,41.371282,b'\x00',,0,1,False,,10,,0.0,,,,False,2270,,224588000,,0,2.177155,
,,15,18,,,,,,,2,,,41.340812,b'\x00\x00',,,4,True,,9,,,,,11,False,114789,1,2240002,2024,0,2.164633,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,9,,,,,11,False,49303,1,2240991,2024,0,2.141278,
TurnRate.NO_TI_DEFAULT,511,,,,,352.2,,7,,,,,41.37296,b'\x00',,0,1,True,,10,,0.0,,,,True,2295,,224368920,,0,2.184928,
,,15,18,,,,,,,2,,,41.41734,b'\x80\x00',,,4,True,,10,,,,,11,False,98714,1,2241128,2024,0,2.114193,
-19.0,279,,,,,281.5,,0,,,,,41.268642,b'\x00',,0,3,False,,9,,10.8,,,,True,0,,613013405,,0,2.227217,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.34057,b'\x00',,0,1,True,,11,,0.1,,,,True,25604,,224304570,,0,2.16532,
TurnRate.NO_TI_DEFAULT,511,,,,,68.3,,15,,,,,41.346302,b'\x00',,0,1,False,,10,,0.0,,,,True,2200,,225394000,,0,2.152167,
TurnRate.NO_TI_LEFT,112,,,,,202.9,,0,,,,,41.337742,b'\x00',,0,1,False,,11,,0.0,,,,True,33208,,224569790,,0,2.165823,
0.0,261,,,,,260.0,,0,,,,,41.273958,b'\x00',,0,1,False,,11,,9.0,,,,True,33215,,636011280,,0,2.330078,
TurnRate.NO_TI_DEFAULT,511,,,,,245.7,,0,,,,,41.378758,b'\x00',,0,1,True,,12,,0.0,,,,False,2271,,224001990,,0,2.182598,
0.0,3,,,,,76.0,,0,,,,,41.128973,b'\x00',,0,1,False,,13,,1.8,,,,False,49314,,354340000,,0,2.325825,
TurnRate.NO_TI_DEFAULT,511,,,,,99.5,,7,,,,,41.373722,b'\x00',,0,1,True,,12,,0.0,,,,True,25604,,224066460,,0,2.184983,
0.0,27,,,,,360.0,,0,,,,,41.335597,b'\x00',,0,1,True,,12,,0.0,,,,True,25604,,224101930,,0,2.14497,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.41235,b'\x00',,0,1,False,,13,,0.0,,,,False,49223,,248336000,,0,2.22835,
0.0,211,,,,,295.5,,5,,,,,41.380258,b'\x00',,0,3,False,,12,,0.1,,,,False,87450,,319227500,,0,2.185168,
0.0,55,,,,,240.7,,0,,,,,41.347995,b'\x00',,0,1,False,,14,,0.0,,,,False,25604,,224327160,,0,2.16275,
4.0,279,,,,,282.2,,0,,,,,41.268668,b'\x00',,0,3,False,,11,,10.8,,,,True,8544,,613013405,,0,2.227083,
0.0,274,,,,,296.8,,0,,,,,41.300692,b'\x00',,0,1,False,,14,,2.2,,,,False,25604,,636020334,,0,2.466293,
,,7,24,,,,,,,0,,,41.608038,b'\x00\x00',,,4,False,,60,,,,,0,False,164395,60,2242158,0,0,2.646428,
0.0,5,,,,,13.9,,7,,,,,41.374817,b'\x00',,0,1,False,,14,,0.0,,,,False,25604,,224220140,,0,2.185248,
0.0,5,,,,,253.5,,0,,,,,41.340833,b'\x00',,0,1,False,,14,,0.0,,,,False,49245,,224220360,,0,2.150243,
0.0,26,,,,,310.7,,0,,,,,41.364012,b'\x00',,0,1,False,,13,,0.0,,,,False,2281,,224115180,,0,2.1797,
0.0,24,,,,,343.9,,5,,,,,41.358745,b'\x00',,0,3,False,,14,,0.0,,,,True,84058,,636018574,,0,2.175848,
7.0,110,,,,,299.1,,0,,,,,41.340315,b'\x00',,0,1,False,,16,,0.0,,,,True,66162,,225994881,,0,2.165445,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,17,,0.1,,,,True,25604,,225987164,,0,2.158155,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,17,,0.0,,,,True,2292,,224551570,,0,2.165248,
0.0,216,,,,,132.8,,0,,,,,41.311075,b'\x00',,0,1,False,,17,,0.1,,,,True,66203,,636020899,,0,2.150958,
0.0,6,,,,,185.9,,9,,,,,41.369832,b'\x00',,0,1,False,,60,,0.0,,,,True,66233,,224904000,,0,2.18577,
0.0,6,,,,,103.8,,15,,,,,41.345815,b'\x00',,0,1,False,,16,,0.0,,,,True,33476,,224026000,,0,2.151988,
-8.0,279,,,,,280.7,,0,,,,,41.268727,b'\x00',,0,3,False,,17,,10.9,,,,True,3664,,613013405,,0,2.226703,
-2.0,8,,,,,284.6,,0,,,,,41.371278,b'\x00',,0,1,False,,19,,0.0,,,,False,82038,,224588000,,0,2.177155,
0.0,195,,,,,227.0,,0,,,,,41.338407,b'\x00',,0,1,False,,58,,0.0,,,,False,2240,,229353000,,0,2.165595,
TurnRate.NO_TI_DEFAULT,511,,,,,130.4,,0,,,,,41.338732,b'\x00',,0,1,False,,19,,0.2,,,,False,25604,,224569880,,0,2.166338,
,,15,18,,,,,,,2,,,41.340808,b'\x00\x00',,,4,True,,19,,,,,11,False,114789,1,2240002,2024,0,2.16463,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,19,,,,,11,False,66306,1,2240991,2024,0,2.141278,
TurnRate.NO_TI_RIGHT,112,,,,,202.9,,0,,,,,41.337742,b'\x00',,0,1,False,,21,,0.0,,,,True,82060,,224569790,,0,2.165815,
,,15,18,,,,,,,2,,,41.417342,b'\x80\x00',,,4,True,,20,,,,,11,False,99089,1,2241128,2024,0,2.114195,
TurnRate.NO_TI_DEFAULT,511,,,,,245.5,,0,,,,,41.378762,b'\x00',,0,1,True,,21,,0.1,,,,False,66326,,224001990,,0,2.182598,
0.0,249,,,,,142.4,,5,,,,,41.378663,b'\x00',,0,3,False,,19,,0.0,,,,False,0,,319086800,,0,2.186678,
-2.0,279,,,,,280.4,,0,,,,,41.268733,b'\x00',,0,3,False,,18,,10.9,,,,True,0,,613013405,,0,2.22664,
0.0,261,,,,,260.0,,0,,,,,41.273887,b'\x00',,0,1,False,,21,,9.1,,,,True,99113,,636011280,,0,2.329537,
0.0,225,,,,,315.0,,15,,,,,41.34295,b'\x00',,0,1,False,,20,,0.0,,,,True,25604,,225989401,,0,2.158577,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.34057,b'\x00',,0,1,True,,21,,0.0,,,,True,82020,,224304570,,0,2.165317,
0.0,27,,,,,360.0,,0,,,,,41.335598,b'\x00',,0,1,True,,22,,0.0,,,,True,99156,,224101930,,0,2.144967,
0.0,3,,,,,79.0,,0,,,,,41.128992,b'\x00',,0,1,False,,23,,1.9,,,,False,82082,,354340000,,0,2.325945,
TurnRate.NO_TI_DEFAULT,511,,,,,108.6,,7,,,,,41.373722,b'\x00',,0,1,True,,23,,0.0,,,,True,49240,,224066460,,0,2.184995,
0.0,55,,,,,240.7,,0,,,,,41.347988,b'\x00',,0,1,False,,24,,0.0,,,,False,2231,,224327160,,0,2.162743,
0.0,5,,,,,9.5,,7,,,,,41.374815,b'\x00',,0,1,False,,23,,0.0,,,,False,66422,,224220140,,0,2.185255,
0.0,274,,,,,295.5,,0,,,,,41.30073,b'\x00',,0,1,False,,23,,2.2,,,,False,82059,,636020334,,0,2.46617,
0.0,5,,,,,253.5,,0,,,,,41.340832,b'\x00',,0,1,False,,23,,0.0,,,,False,33676,,224220360,,0,2.150238,
0.0,37,,,,,38.0,,0,,,,,41.080207,b'\x00',,0,1,True,,24,,13.2,,,,True,82006,,636019446,,0,1.97549,
7.0,279,,,,,281.2,,0,,,,,41.268788,b'\x00',,0,3,False,,23,,10.9,,,,True,7792,,613013405,,0,2.226323,
TurnRate.NO_TI_DEFAULT,511,,,,,0.0,,5,,,,,41.365317,b'\x00',,0,3,False,,26,,0.0,,,,False,84682,,256946000,,0,2.187283,
0.0,26,,,,,310.7,,0,,,,,41.364007,b'\x00',,0,1,False,,23,,0.0,,,,False,49264,,224115180,,0,2.179703,
-0.0,192,,,,,103.3,,0,,,,,41.263392,b'\x00',,0,1,False,,27,,1.2,,,,False,49274,,357096000,,0,2.506368,
-1.0,112,,,,,157.9,,0,,,,,41.340313,b'\x00',,0,1,False,,26,,0.0,,,,True,66544,,225994881,,0,2.165442,
0.0,276,,,,,360.0,,5,,,,,41.371393,b'\x00',,0,3,True,,26,,0.0,,,,True,0,,319156300,,0,2.186363,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,3,True,,26,,0.0,,,,True,1635,,224551570,,0,2.165252,
0.0,6,,,,,103.8,,15,,,,,41.345815,b'\x00',,0,1,False,,24,,0.0,,,,True,25604,,224026000,,0,2.151988,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,27,,0.0,,,,True,49249,,225987164,,0,2.158153,
,,1,9,1007093,30,,20,,V7YM3,1,5,5,,b'\x00',BARCELONA,,5,,False,,1,,37,3.2,14,,,0,538070845,,0,,EILEEN
-1.0,279,,,,,281.0,,0,,,,,41.268817,b'\x00',,0,3,False,,26,,10.9,,,,True,4080,,613013405,,0,2.226132,
0.0,216,,,,,137.3,,0,,,,,41.311068,b'\x00',,0,1,False,,27,,0.1,,,,True,25604,,636020899,,0,2.150967,
,,1,3,9083043,135,,16,,ESRR,2,11,8,,b'\x00',ESSCT,,5,,False,,2,,70,6.1,15,,,0,276870000,,0,,NANTO
0.0,6,,,,,184.4,,9,,,,,41.369828,b'\x00',,0,1,False,,60,,0.1,,,,True,49249,,224904000,,0,2.18577,
0.0,90,,,,,360.0,,0,,,,,41.327687,b'\x00',,0,1,True,,29,,0.0,,,,True,99408,,225987163,,0,2.1585,
0.0,195,,,,,227.0,,0,,,,,41.3384,b'\x00',,0,1,False,,7,,0.0,,,,False,33882,,229353000,,0,2.165595,
,,15,24,0,9,,3,,,0,2,1,,b'\x00',BCN/ESP,,5,,False,,2,,50,1.5,0,,,60,224551570,,0,,ORION BCN PILOT
0.0,256,,,,,256.4,,0,,,,,41.306283,b'\x00',,0,1,False,,26,,12.1,,,,True,66655,,566725000,,0,2.36445,
,,15,18,,,,,,,2,,,41.340807,b'\x00\x00',,,4,True,,29,,,,,11,False,114789,1,2240002,2024,0,2.16463,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,29,,,,,11,False,2250,1,2240991,2024,0,2.141278,
TurnRate.NO_TI_DEFAULT,511,,,,,72.5,,0,,,,,41.338737,b'\x00',,0,1,False,,30,,0.1,,,,False,33919,,224569880,,0,2.166343,
2.0,8,,,,,284.6,,0,,,,,41.371275,b'\x00',,0,1,False,,30,,0.0,,,,False,49270,,224588000,,0,2.177158,
,,15,18,,,,,,,2,,,41.417345,b'\x80\x00',,,4,True,,30,,,,,11,False,99464,1,2241128,2024,0,2.114197,
16.0,280,,,,,279.6,,0,,,,,41.268837,b'\x00',,0,3,False,,29,,10.9,,,,True,0,,613013405,,0,2.225933,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.34057,b'\x00',,0,1,True,,30,,0.0,,,,True,99471,,224304570,,0,2.165313,
TurnRate.NO_TI_DEFAULT,511,,,,,49.8,,15,,,,,41.346307,b'\x00',,0,1,False,,29,,0.0,,,,True,49246,,225394000,,0,2.152172,
0.0,3,,,,,75.0,,0,,,,,41.129008,b'\x00',,0,1,False,,32,,1.9,,,,False,49314,,354340000,,0,2.326053,
0.0,225,,,,,315.0,,15,,,,,41.34295,b'\x00',,0,1,False,,30,,0.0,,,,True,2266,,225989401,,0,2.158575,
TurnRate.NO_TI_LEFT,113,,,,,202.9,,0,,,,,41.337737,b'\x00',,0,1,False,,31,,0.2,,,,True,33959,,224569790,,0,2.165812,
-16.0,272,,,,,330.4,,1,,,,,41.311168,b'\x00',,0,3,False,,30,,0.5,,,,False,83690,,636016702,,0,2.190055,
TurnRate.NO_TI_DEFAULT,511,,,,,347.0,,7,,,,,41.37296,b'\x00',,0,1,True,,31,,0.0,,,,True,25604,,224368920,,0,2.184942,
0.0,260,,,,,259.6,,0,,,,,41.273815,b'\x00',,0,1,False,,31,,9.1,,,,True,25604,,636011280,,0,2.328987,
TurnRate.NO_TI_DEFAULT,511,,,,,246.6,,0,,,,,41.378772,b'\x00',,0,1,True,,33,,0.1,,,,False,25604,,224001990,,0,2.182597,
0.0,273,,,,,295.2,,0,,,,,41.300772,b'\x00',,0,1,False,,33,,2.1,,,,False,34005,,636020334,,0,2.466048,
TurnRate.NO_TI_DEFAULT,511,,,,,95.6,,7,,,,,41.373718,b'\x00',,0,1,True,,33,,0.0,,,,True,49240,,224066460,,0,2.185002,
0.0,27,,,,,360.0,,0,,,,,41.3356,b'\x00',,0,1,True,,33,,0.1,,,,True,25604,,224101930,,0,2.144962,
0.0,5,,,,,7.8,,7,,,,,41.374815,b'\x00',,0,1,False,,33,,0.0,,,,False,49243,,224220140,,0,2.185255,
0.0,55,,,,,240.7,,0,,,,,41.347995,b'\x00',,0,1,False,,34,,0.0,,,,False,99564,,224327160,,0,2.162747,
,,1,5,9143544,234,,60,,ZCEV2,2,16,16,,b'\x00',ESVLC,,5,,False,,0,,79,9.0,12,,,0,310764000,,0,,KOBE EXPRESS
1.0,280,,,,,281.1,,0,,,,,41.268863,b'\x00',,0,3,False,,32,,11.0,,,,True,7312,,613013405,,0,2.22573,
,,7,24,,,,,,,0,,,41.608038,b'\x00\x00',,,4,False,,60,,,,,0,False,213072,60,2242158,0,0,2.646428,
0.0,5,,,,,253.5,,0,,,,,41.340832,b'\x00',,0,1,False,,34,,0.0,,,,False,25604,,224220360,,0,2.15023,
-0.0,192,,,,,102.7,,0,,,,,41.263382,b'\x00',,0,1,False,,36,,1.2,,,,False,25604,,357096000,,0,2.506445,
0.0,26,,,,,310.7,,0,,,,,41.364003,b'\x00',,0,1,False,,34,,0.0,,,,False,34120,,224115180,,0,2.179708,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,36,,0.0,,,,True,2317,,224551570,,0,2.165253,
,,1,5,9143544,234,,60,,ZCEV2,2,16,16,,b'\x00',ESVLC,,5,,False,,0,,79,9.0,12,,,0,310764000,,0,,KOBE EXPRESS
0.0,6,,,,,103.8,,15,,,,,41.345815,b'\x00',,0,1,False,,34,,0.0,,,,True,66936,,224026000,,0,2.151988,
0.0,6,,,,,185.4,,9,,,,,41.36983,b'\x00',,0,1,False,,60,,0.1,,,,True,66941,,224904000,,0,2.185767,
-2.0,112,,,,,138.1,,0,,,,,41.340312,b'\x00',,0,1,False,,37,,0.0,,,,True,2219,,225994881,,0,2.165443,
0.0,216,,,,,140.1,,0,,,,,41.311062,b'\x00',,0,1,False,,37,,0.1,,,,True,34193,,636020899,,0,2.150972,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,37,,0.0,,,,True,114785,,225987164,,0,2.158155,
0.0,89,,,,,360.0,,0,,,,,41.327687,b'\x00',,0,1,True,,38,,0.0,,,,True,34214,,225987163,,0,2.158498,
2.0,8,,,,,284.6,,0,,,,,41.371275,b'\x00',,0,1,False,,38,,0.0,,,,False,99777,,224588000,,0,2.177162,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,5,,,,,41.364672,b'\x00',,0,3,True,,39,,0.1,,,,True,86730,,224234560,,0,2.186542,
0.0,191,,,,,254.5,,5,,,,,41.369833,b'\x00',,0,3,False,,40,,0.0,,,,False,84650,,249630000,,0,2.186188,
TurnRate.NO_TI_DEFAULT,511,,,,,234.3,,0,,,,,41.338727,b'\x00',,0,1,False,,39,,0.0,,,,False,2238,,224569880,,0,2.166337,
